order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-045444,1,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-07-23T14:09:51+00:00
ORD-045445,1,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,cancelled,2026-07-23T18:40:07+00:00
ORD-045446,2,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-23T06:12:38+00:00
ORD-045447,8,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T06:22:11+00:00
ORD-045448,7,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-23T11:54:18+00:00
ORD-045449,6,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-23T21:49:59+00:00
ORD-045450,3,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-23T21:07:49+00:00
ORD-045451,4,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,cancelled,2026-07-23T10:17:14+00:00
ORD-045452,1,8,Ergonomic Chair,furniture,1,612.75,612.75,pending,2026-07-23T23:29:07+00:00
ORD-045453,2,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-23T04:07:54+00:00
ORD-045454,6,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-23T01:45:49+00:00
ORD-045455,5,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-23T06:24:13+00:00
ORD-045456,3,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-23T16:35:02+00:00
ORD-045457,4,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,cancelled,2026-07-23T03:40:43+00:00
ORD-045458,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-23T15:11:14+00:00
ORD-045459,3,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T19:48:23+00:00
ORD-045460,5,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-07-23T00:28:34+00:00
ORD-045461,2,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-23T22:11:24+00:00
ORD-045462,3,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-23T05:58:34+00:00
ORD-045463,1,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-23T20:01:05+00:00
ORD-045464,4,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-23T12:27:33+00:00
ORD-045465,5,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-07-23T10:21:03+00:00
ORD-045466,4,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T12:13:35+00:00
ORD-045467,9,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T02:19:36+00:00
ORD-045468,6,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-07-23T13:47:18+00:00
ORD-045469,3,7,Standing Desk 120cm,furniture,1,449.00,449.00,refunded,2026-07-23T12:48:51+00:00
ORD-045470,5,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T06:54:16+00:00
ORD-045471,4,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-23T11:37:10+00:00
ORD-045472,3,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-23T09:33:40+00:00
ORD-045473,4,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-23T04:41:34+00:00
ORD-045474,1,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-07-23T22:36:30+00:00
ORD-045475,2,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-23T06:19:50+00:00
ORD-045476,2,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-23T16:16:27+00:00
ORD-045477,2,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-23T07:59:54+00:00
ORD-045478,7,2,Wireless Mouse,peripherals,1,49.50,49.50,pending,2026-07-23T07:24:05+00:00
ORD-045479,4,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T07:53:12+00:00
ORD-045480,10,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-23T11:42:00+00:00
ORD-045481,5,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-07-23T03:55:27+00:00
ORD-045482,9,3,27in 1440p Monitor,displays,2,319.99,639.98,refunded,2026-07-23T22:37:49+00:00
ORD-045483,4,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-23T01:58:37+00:00
ORD-045484,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-23T21:16:42+00:00
ORD-045485,3,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-23T20:34:17+00:00
ORD-045486,4,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-23T07:21:42+00:00
ORD-045487,5,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T02:34:21+00:00
ORD-045488,1,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-23T00:05:06+00:00
ORD-045489,8,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-23T18:48:04+00:00
ORD-045490,2,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-23T09:22:39+00:00
ORD-045491,5,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-07-23T04:38:57+00:00
ORD-045492,5,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-23T02:28:37+00:00
ORD-045493,1,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-07-23T01:07:57+00:00
ORD-045494,4,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T01:59:16+00:00
ORD-045495,3,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T07:45:48+00:00
ORD-045496,8,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-23T10:15:50+00:00
ORD-045497,3,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T12:34:16+00:00
ORD-045498,9,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-23T00:04:39+00:00
ORD-045499,9,3,27in 1440p Monitor,displays,5,319.99,1599.95,refunded,2026-07-23T03:18:12+00:00
ORD-045500,8,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-23T20:20:39+00:00
ORD-045501,10,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-23T09:36:06+00:00
ORD-045502,6,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T01:38:02+00:00
ORD-045503,3,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-23T03:32:59+00:00
ORD-045504,4,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-23T19:06:22+00:00
ORD-045505,10,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-23T08:27:44+00:00
ORD-045506,3,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-07-23T17:24:24+00:00
ORD-045507,3,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T09:47:53+00:00
ORD-045508,5,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T18:05:44+00:00
ORD-045509,8,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-07-23T15:10:40+00:00
ORD-045510,3,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-23T00:56:42+00:00
ORD-045511,2,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T01:48:31+00:00
ORD-045512,9,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-07-23T15:14:51+00:00
ORD-045513,5,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-23T13:29:24+00:00
ORD-045514,8,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T16:52:38+00:00
ORD-045515,10,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-23T15:32:43+00:00
ORD-045516,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-23T08:46:35+00:00
ORD-045517,3,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-23T13:04:18+00:00
ORD-045518,1,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-23T13:44:57+00:00
ORD-045519,2,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-23T10:56:02+00:00
ORD-045520,5,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T20:43:43+00:00
ORD-045521,2,2,Wireless Mouse,peripherals,3,49.50,148.50,cancelled,2026-07-23T04:10:06+00:00
ORD-045522,6,2,Wireless Mouse,peripherals,4,49.50,198.00,completed,2026-07-23T11:50:17+00:00
ORD-045523,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-23T00:48:17+00:00
ORD-045524,5,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T12:07:54+00:00
ORD-045525,7,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-23T12:11:38+00:00
ORD-045526,2,8,Ergonomic Chair,furniture,1,612.75,612.75,pending,2026-07-23T19:38:20+00:00
ORD-045527,7,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-23T17:35:03+00:00
ORD-045528,9,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T17:23:44+00:00
ORD-045529,1,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-07-23T23:29:47+00:00
ORD-045530,9,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-23T16:24:20+00:00
ORD-045531,3,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-23T21:47:44+00:00
ORD-045532,8,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-23T11:03:10+00:00
ORD-045533,9,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-07-23T12:11:14+00:00
ORD-045534,5,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-23T05:55:11+00:00
ORD-045535,6,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-23T11:30:13+00:00
ORD-045536,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-23T05:13:10+00:00
ORD-045537,2,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-23T05:53:51+00:00
ORD-045538,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-23T20:45:39+00:00
ORD-045539,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-23T01:35:22+00:00
ORD-045540,1,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-23T11:20:13+00:00
ORD-045541,9,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-23T21:53:04+00:00
ORD-045542,4,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T20:43:39+00:00
ORD-045543,8,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-23T01:14:38+00:00
ORD-045544,9,7,Standing Desk 120cm,furniture,4,449.00,1796.00,completed,2026-07-23T10:17:51+00:00
ORD-045545,1,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-23T08:33:12+00:00
ORD-045546,4,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-07-23T08:51:14+00:00
ORD-045547,5,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-07-23T06:29:59+00:00
ORD-045548,1,2,Wireless Mouse,peripherals,3,49.50,148.50,completed,2026-07-23T05:08:21+00:00
ORD-045549,9,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T22:45:18+00:00
ORD-045550,6,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-23T11:44:01+00:00
ORD-045551,10,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-07-23T14:32:55+00:00
ORD-045552,4,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T13:24:39+00:00
ORD-045553,5,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-23T09:15:50+00:00
ORD-045554,9,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-23T09:58:17+00:00
ORD-045555,4,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T16:59:20+00:00
ORD-045556,4,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-23T22:31:08+00:00
ORD-045557,10,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-23T18:59:46+00:00
ORD-045558,10,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-23T09:20:56+00:00
ORD-045559,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T02:12:14+00:00
ORD-045560,6,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-23T10:13:49+00:00
ORD-045561,9,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-23T18:52:04+00:00
ORD-045562,5,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-07-23T18:21:53+00:00
ORD-045563,8,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-23T04:43:11+00:00
ORD-045564,3,7,Standing Desk 120cm,furniture,1,449.00,449.00,refunded,2026-07-23T00:54:27+00:00
ORD-045565,2,7,Standing Desk 120cm,furniture,3,449.00,1347.00,refunded,2026-07-23T20:33:42+00:00
ORD-045566,9,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-23T18:41:43+00:00
ORD-045567,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T01:53:28+00:00
ORD-045568,3,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,refunded,2026-07-23T07:36:01+00:00
ORD-045569,4,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T17:49:18+00:00
ORD-045570,8,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-07-23T17:42:59+00:00
ORD-045571,1,5,Over-ear Headphones,audio,5,199.95,999.75,pending,2026-07-23T07:53:04+00:00
ORD-045572,8,8,Ergonomic Chair,furniture,5,612.75,3063.75,pending,2026-07-23T17:09:51+00:00
ORD-045573,5,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-23T14:39:01+00:00
ORD-045574,4,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-23T13:04:58+00:00
ORD-045575,5,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T03:50:24+00:00
ORD-045576,5,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-23T05:41:14+00:00
ORD-045577,5,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-23T02:23:58+00:00
ORD-045578,8,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T06:55:07+00:00
ORD-045579,1,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-23T04:59:43+00:00
ORD-045580,8,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-07-23T18:24:28+00:00
ORD-045581,4,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-23T14:54:50+00:00
ORD-045582,6,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-23T13:43:51+00:00
ORD-045583,3,6,Desk Speakers Pair,audio,4,89.00,356.00,cancelled,2026-07-23T11:55:14+00:00
ORD-045584,10,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-23T04:35:38+00:00
ORD-045585,4,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T22:53:08+00:00
ORD-045586,10,3,27in 1440p Monitor,displays,1,319.99,319.99,cancelled,2026-07-23T10:14:21+00:00
ORD-045587,8,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T11:58:22+00:00
ORD-045588,3,5,Over-ear Headphones,audio,1,199.95,199.95,cancelled,2026-07-23T09:11:18+00:00
ORD-045589,7,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-07-23T00:54:15+00:00
ORD-045590,3,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-23T20:36:36+00:00
ORD-045591,2,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-23T08:19:04+00:00
ORD-045592,10,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-23T19:30:47+00:00
ORD-045593,7,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-23T17:59:24+00:00
ORD-045594,10,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-23T02:09:38+00:00
ORD-045595,7,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-07-23T22:36:51+00:00
ORD-045596,10,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T23:40:54+00:00
ORD-045597,1,3,27in 1440p Monitor,displays,5,319.99,1599.95,refunded,2026-07-23T13:35:41+00:00
ORD-045598,3,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-23T12:46:11+00:00
ORD-045599,4,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-23T12:18:29+00:00
ORD-045600,5,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T06:06:02+00:00
ORD-045601,5,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-23T03:30:03+00:00
ORD-045602,4,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-23T11:26:01+00:00
ORD-045603,5,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T01:17:09+00:00
ORD-045604,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-23T13:27:31+00:00
ORD-045605,3,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,cancelled,2026-07-23T23:53:26+00:00
ORD-045606,8,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-07-23T12:29:35+00:00
ORD-045607,3,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,pending,2026-07-23T22:33:52+00:00
ORD-045608,10,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-23T18:11:42+00:00
ORD-045609,2,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-23T13:30:09+00:00
ORD-045610,5,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,refunded,2026-07-23T20:12:41+00:00
ORD-045611,3,3,27in 1440p Monitor,displays,5,319.99,1599.95,cancelled,2026-07-23T02:45:20+00:00
ORD-045612,4,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-07-23T07:19:25+00:00
ORD-045613,8,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-07-23T10:17:19+00:00
ORD-045614,8,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-07-23T06:59:58+00:00
ORD-045615,3,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-23T11:37:13+00:00
ORD-045616,10,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-23T05:35:54+00:00
ORD-045617,7,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-07-23T11:40:23+00:00
ORD-045618,10,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-23T08:58:15+00:00
ORD-045619,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T17:18:46+00:00
ORD-045620,3,3,27in 1440p Monitor,displays,1,319.99,-50.00,refunded,2026-07-23T21:36:36+00:00
ORD-045621,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T01:52:14+00:00
ORD-045622,7,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T03:01:45+00:00
ORD-045623,5,2,Wireless Mouse,peripherals,5,49.50,247.50,refunded,2026-07-23T02:28:44+00:00
ORD-045624,9,8,Ergonomic Chair,furniture,1,612.75,612.75,pending,2026-07-23T08:29:50+00:00
ORD-045625,5,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T16:09:39+00:00
ORD-045626,9,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-23T23:00:31+00:00
ORD-045627,6,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-23T06:35:16+00:00
ORD-045628,6,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-23T11:05:52+00:00
ORD-045629,1,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-23T00:04:00+00:00
ORD-045630,1,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T13:34:44+00:00
ORD-045631,5,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-23T10:28:53+00:00
ORD-045632,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-23T08:06:34+00:00
ORD-045633,10,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-07-23T12:30:36+00:00
ORD-045634,8,8,Ergonomic Chair,furniture,5,612.75,3063.75,pending,2026-07-23T08:28:50+00:00
ORD-045635,4,6,Desk Speakers Pair,audio,1,89.00,89.00,completed,2026-07-23T15:08:54+00:00
ORD-045636,3,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-23T06:58:00+00:00
ORD-045637,7,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T20:55:32+00:00
ORD-045638,10,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T13:27:33+00:00
ORD-045639,3,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-23T09:41:32+00:00
ORD-045640,8,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-07-23T06:48:05+00:00
ORD-045641,5,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T23:00:22+00:00
ORD-045642,1,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T01:48:07+00:00
ORD-045643,9,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-23T01:38:13+00:00
ORD-045644,10,2,Wireless Mouse,peripherals,5,49.50,247.50,refunded,2026-07-23T15:35:10+00:00
ORD-045645,4,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-23T03:42:06+00:00
ORD-045646,9,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-07-23T18:56:05+00:00
ORD-045647,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-23T23:48:59+00:00
ORD-045648,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T05:29:05+00:00
ORD-045649,2,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T00:48:10+00:00
ORD-045650,7,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-23T17:44:17+00:00
ORD-045651,2,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-23T12:19:38+00:00
ORD-045652,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-23T06:12:45+00:00
ORD-045653,5,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-07-23T00:57:08+00:00
ORD-045654,7,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-23T20:50:46+00:00
ORD-045655,7,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-07-23T02:44:25+00:00
ORD-045656,3,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T15:52:32+00:00
ORD-045657,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-23T16:26:53+00:00
ORD-045658,2,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-23T17:30:44+00:00
ORD-045659,4,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T03:14:17+00:00
ORD-045660,9,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-23T18:56:35+00:00
ORD-045661,2,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-23T11:20:20+00:00
ORD-045662,1,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-23T19:19:27+00:00
ORD-045663,4,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-23T04:15:57+00:00
ORD-045664,3,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-23T02:44:43+00:00
ORD-045665,7,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-23T18:54:10+00:00
ORD-045666,1,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-07-23T11:23:44+00:00
